d,n,k,theta1,theta2,log_cost,pf_inv,eta,metric,qubits_in,qubits_out,qubits_max,depth,gates,dw,toffoli_count,t_count,t_depth
752,1023,341,1.1116041092305078,1.1116041092305078,222.58581299746143,26738631973,0.460527647850474,t_count,90,90,1624,5.76009774439257e+16,1.8331401978769e+18,1.98489368210678e+19,8.35650543978164e+16,6.04155706599357e+17,3.52369615802803e+16
760,1023,341,1.1117296675994337,1.1117296675994337,224.72211207471335,33382461753,0.460781936572284,t_count,91,91,1625,8.03774900481957e+16,2.53483157639798e+18,2.75874999309228e+19,1.15514366560822e+17,8.35443329956856e+17,4.9010664663534e+16
768,1023,341,1.1118526302026357,1.1118526302026357,226.85828729262042,41672895876,0.46103317697182,t_count,92,92,1626,1.12147836302964e+17,3.50503679092228e+18,3.83431993147243e+19,1.5967517213396e+17,1.15524778585693e+18,6.81642053365599e+16
776,1023,341,1.1119731114569054,1.1119731114569054,228.99434054957553,52016849196,0.461281434531746,t_count,93,93,1627,1.56459375897287e+17,4.8464948482364e+18,5.32925702382961e+19,2.20714331376283e+17,1.59744158374689e+18,9.47976697425551e+16
784,1023,341,1.1120856660933245,1.1120856660933245,231.12994789845183,64979376994,0.461526617077416,t_count,93,93,1627,2.1613892359907e+17,6.6951320348736e+18,7.36203803771717e+19,3.0490315925762e+17,2.20676646856951e+18,1.30957101038847e+17
792,1023,341,1.112204968046946,1.112204968046946,233.26576240261346,81046286846,0.461769174001508,t_count,94,94,1628,3.01615161431574e+17,9.260631201947e+18,1.02360645410841e+20,4.21600754847785e+17,3.05247752791882e+18,1.82179960645714e+17
800,1023,341,1.1123183563717238,1.1123183563717238,235.401460471661,101135553006,0.462008805776308,t_count,95,95,1629,4.20689259776739e+17,1.2804016150637e+19,1.42266381221479e+20,5.82726895097616e+17,4.22058591906211e+18,2.53326443952358e+17
808,1023,341,1.1124295148246368,1.1124295148246368,237.53704334096648,126193430418,0.46224565289114,t_count,96,96,1630,5.86711417384897e+17,1.77028078473133e+19,1.97729633564858e+20,8.05413881212959e+17,5.83557054925838e+18,3.52237141261542e+17
816,1023,341,1.1125407996032803,1.1125407996032803,239.67251249264328,157385616511,0.462479815047976,t_count,97,97,1631,8.18375592812974e+17,2.4481495087311e+19,2.74884802917028e+20,1.1134559575395e+18,8.07037529537767e+18,4.89862477403148e+17
824,1023,341,1.1126483361490982,1.1126483361490982,241.8078694664305,196324979316,0.462711219948605,t_count,98,98,1632,1.1411945775696e+18,3.38490768408517e+19,3.82078172920988e+20,1.53900536341252e+18,1.11587934574323e+19,6.81100284852276e+17
